Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"108765","1","2022-03-04 20:26:50","2","501","<deep-learning><neural-network><hyperparameter-tuning>","0",""
"108767","2","2022-03-04 21:40:57","0","","","",""
"108769","2","2022-03-04 22:20:57","0","","","",""
"108770","1","2022-03-04 23:39:35","0","56","<time-series><machine-learning-model><forecasting><theory>","2",""
"16666","1","2017-01-31 23:23:30","1","130","<deep-learning><dataset><convolutional-neural-network>","1",""
"16667","2","2017-02-01 00:09:04","1","","","",""
"16673","2","2017-02-01 07:48:03","0","","","",""
"16675","2","2017-02-01 11:35:40","7","","","",""
"16676","1","2017-02-01 12:40:53","0","631","<python><neural-network><tensorflow>","1",""
"16677","2","2017-02-01 14:03:03","3","","","",""
"16678","1","2017-02-01 14:21:13","1","55","<statistics>","1",""
"16679","2","2017-02-01 14:28:11","1","","","",""
"16680","2","2017-02-01 15:12:03","0","","","",""
"16681","2","2017-02-01 16:04:55","5","","","",""
"16684","1","2017-02-01 18:41:56","-1","271","<distribution>","1",""
"16685","2","2017-02-01 19:31:04","3","","","",""
"16686","2","2017-02-01 20:03:33","1","","","",""
"16688","2","2017-02-01 22:27:35","0","","","",""
"16689","1","2017-02-01 22:34:49","3","2174","<machine-learning><neural-network><deep-learning><tensorflow><keras>","3",""
"16690","2","2017-02-01 23:02:21","0","","","",""
"16691","2","2017-02-01 23:06:30","3","","","",""
"16692","1","2017-02-01 23:49:46","6","6543","<neural-network><deep-learning><tensorflow><keras><theano>","1",""
"16693","1","2017-02-02 00:29:32","13","19165","<machine-learning><visualization><scikit-learn><data><decision-trees>","4",""
"16694","2","2017-02-02 01:42:41","-2","","","",""
"16695","2","2017-02-02 02:19:29","2","","","",""
"16697","2","2017-02-02 10:02:26","1","","","",""
"16699","1","2017-02-02 14:14:16","0","3635","<machine-learning><scikit-learn><svm><libsvm>","2",""
"16700","1","2017-02-02 14:27:35","10","63966","<python><clustering><k-means><unsupervised-learning>","1",""
"16701","2","2017-02-02 15:39:33","5","","","",""
"16703","2","2017-02-02 18:06:21","26","","","",""
"16704","1","2017-02-02 18:48:59","7","2518","<machine-learning><classification><nlp><feature-selection><named-entity-recognition>","1",""
"16705","1","2017-02-02 19:25:54","2","98","<visualization>","1",""
"16706","1","2017-02-02 20:20:49","0","4132","<nlp><word2vec>","1",""
"16707","2","2017-02-02 21:28:47","3","","","",""
"16708","1","2017-02-03 00:11:57","2","1765","<python><pandas><azure-ml>","2",""
"16709","2","2017-02-03 00:36:33","0","","","",""
"16710","2","2017-02-03 00:57:12","1","","","",""
"16712","2","2017-02-03 06:46:22","1","","","",""
"16713","1","2017-02-03 07:58:43","1","803","<nlp><text><google>","1",""
"16714","1","2017-02-03 08:35:56","1","110","<machine-learning><classification><regression><auc>","0","0"
"16715","2","2017-02-03 09:26:50","2","","","",""
"16717","1","2017-02-03 11:06:01","4","1083","<neural-network><regression><keras><rnn><text-generation>","1",""
"16718","1","2017-02-03 12:25:10","0","532","<machine-learning><unsupervised-learning><anomaly-detection><markov-process>","0",""
"16719","2","2017-02-03 12:29:24","4","","","",""
"16720","2","2017-02-03 13:58:21","0","","","",""
"16722","2","2017-02-03 14:10:35","1","","","",""
"16724","2","2017-02-03 20:48:50","19","","","",""
"16728","1","2017-02-04 03:17:18","3","44321","<machine-learning><python><scikit-learn><pandas>","2",""
"16729","1","2017-02-04 03:46:45","7","9062","<neural-network><deep-learning>","5",""
"16731","2","2017-02-04 05:56:57","1","","","",""
"16733","2","2017-02-04 06:24:21","1","","","",""
"16735","2","2017-02-04 09:02:10","0","","","",""
"16736","1","2017-02-04 09:21:39","0","380","<neural-network><deep-learning>","1",""
"16737","2","2017-02-04 09:41:23","2","","","",""
"16738","2","2017-02-04 09:50:42","6","","","",""
"16739","2","2017-02-04 10:10:59","3","","","",""
"16740","2","2017-02-04 10:24:30","6","","","",""
"16741","2","2017-02-04 10:29:16","4","","","",""
"16742","2","2017-02-04 10:57:09","1","","","",""
"16743","2","2017-02-04 16:12:13","1","","","",""
"16746","1","2017-02-04 22:07:32","0","906","<deep-learning>","1",""
"16748","2","2017-02-05 01:15:05","1","","","",""
"16749","2","2017-02-05 01:38:20","6","","","",""
"16750","2","2017-02-05 01:38:30","4","","","",""
"16751","1","2017-02-05 04:09:52","5","16625","<machine-learning><scikit-learn><logistic-regression>","2",""
"16752","2","2017-02-05 08:40:56","5","","","",""
"16754","1","2017-02-05 09:50:09","0","83","<machine-learning><classification>","1",""
"16755","2","2017-02-05 09:50:53","2","","","",""
"16757","1","2017-02-05 10:39:46","1","545","<neural-network><deep-learning>","1",""
"16762","1","2017-02-05 16:16:10","7","404","<machine-learning><neural-network><bayesian-networks>","2",""
"16763","2","2017-02-05 17:08:10","1","","","",""
"16767","1","2017-02-05 20:03:21","3","1378","<machine-learning><named-entity-recognition><csv>","1",""
"16769","1","2017-02-05 22:12:49","13","29286","<python><association-rules>","3",""
"16770","1","2017-02-06 01:57:55","2","140","<machine-learning><time-series>","1",""
"16771","1","2017-02-06 06:14:49","2","68","<jupyter>","0",""
"16773","1","2017-02-06 06:59:26","0","132","<anonymization>","2",""
"16774","2","2017-02-06 07:11:18","6","","","",""
"16775","2","2017-02-06 07:33:05","1","","","",""
"16776","2","2017-02-06 07:43:50","1","","","",""
"16777","2","2017-02-06 07:52:13","1","","","",""
"16778","2","2017-02-06 08:04:14","2","","","",""
"16779","2","2017-02-06 08:04:34","3","","","",""
"16780","2","2017-02-06 10:14:04","1","","","",""
"16781","2","2017-02-06 11:04:44","1","","","",""
"16782","2","2017-02-06 11:09:10","2","","","",""
"16783","1","2017-02-06 13:02:14","1","3408","<dataset>","2",""
"16784","2","2017-02-06 13:48:58","0","","","",""
"16785","2","2017-02-06 14:13:29","0","","","",""
"16786","1","2017-02-06 14:53:02","4","1606","<nlp><text-mining><text-filter>","1",""
"16787","2","2017-02-06 15:53:26","0","","","",""
"16788","2","2017-02-06 16:18:03","1","","","",""
"16789","1","2017-02-06 20:09:57","3","669","<machine-learning><python>","1",""
"16790","1","2017-02-06 22:21:10","2","1788","<machine-learning><python><clustering>","1",""
"16791","1","2017-02-06 23:24:56","1","2567","<machine-learning>","2",""
"16792","2","2017-02-07 00:37:27","8","","","",""
"16793","2","2017-02-07 00:41:13","4","","","",""
"16795","2","2017-02-07 07:11:28","1","","","",""
"16797","1","2017-02-07 09:09:15","45","74336","<computer-vision>","3",""
"16798","2","2017-02-07 09:26:38","1","","","",""
"16799","2","2017-02-07 09:52:35","2","","","",""
"16800","1","2017-02-07 10:12:01","10","9465","<python><random-forest><decision-trees>","2",""
"16801","2","2017-02-07 10:30:46","49","","","",""
"16804","2","2017-02-07 11:39:33","8","","","",""
"16805","1","2017-02-07 11:55:53","1","251","<python><algorithms>","3",""
"16806","2","2017-02-07 12:37:44","6","","","",""
"16807","1","2017-02-07 12:40:25","67","73657","<machine-learning><deep-learning>","4",""
"47253","2","2019-03-13 17:31:49","2","","","",""
"47254","2","2019-03-13 17:34:44","1","","","",""
"47255","2","2019-03-13 17:38:41","0","","","",""
"47256","2","2019-03-13 18:06:44","6","","","",""
"47257","2","2019-03-13 18:19:30","2","","","",""
"47259","2","2019-03-13 18:23:07","1","","","",""
"47260","2","2019-03-13 18:24:19","0","","","",""
"47261","2","2019-03-13 18:30:37","0","","","",""
"47262","1","2019-03-13 18:45:18","1","421","<linear-regression><orange><partial-least-squares>","1",""
"47263","1","2019-03-13 19:14:51","13","18228","<machine-learning><cross-validation><accuracy><overfitting>","2",""
"47264","1","2019-03-13 19:20:10","0","1819","<python><pandas><numpy>","2",""
"47265","2","2019-03-13 19:32:17","6","","","",""
"47266","1","2019-03-13 19:38:14","0","132","<scikit-learn><features>","1",""
"47267","1","2019-03-13 19:42:46","11","2015","<scikit-learn><hyperparameter><hyperparameter-tuning><grid-search><randomized-algorithms>","2",""
"47268","2","2019-03-13 20:14:37","10","","","",""
"47269","2","2019-03-13 21:38:49","0","","","",""
"47270","2","2019-03-13 22:36:13","3","","","",""
"47271","1","2019-03-13 22:48:55","0","20","<statistics><data><data-science-model><descriptive-statistics><mathematics>","1",""
"47273","2","2019-03-14 01:25:47","1","","","",""
"47274","1","2019-03-14 01:51:51","8","15946","<tensorflow><gan><gpu>","3",""
"47275","2","2019-03-14 03:27:37","7","","","",""
"47276","1","2019-03-14 05:04:56","0","485","<deep-learning><cnn><training><hyperparameter-tuning>","1",""
"47277","1","2019-03-14 05:09:00","1","83","<machine-learning><scikit-learn><pandas><data-science-model>","0",""
"47278","1","2019-03-14 06:01:30","2","1242","<deep-learning><nlp><rnn><machine-translation><nlg>","1",""
"47279","2","2019-03-14 06:32:42","1","","","",""
"47280","2","2019-03-14 06:33:42","3","","","",""
"47283","2","2019-03-14 08:29:45","5","","","",""
"47285","2","2019-03-14 08:41:14","1","","","",""
"47286","1","2019-03-14 08:43:45","3","426","<python><deep-learning><tensorflow>","0",""
"47287","1","2019-03-14 08:53:20","2","18869","<python><matplotlib>","2",""
"47288","2","2019-03-14 09:13:58","2","","","",""
"47289","1","2019-03-14 09:14:04","2","249","<computer-vision><object-detection><faster-rcnn>","1",""
"47291","1","2019-03-14 10:08:02","3","1013","<visualization><data-analysis><google><google-cloud><google-data-studio>","1",""
"47292","2","2019-03-14 10:38:21","1","","","",""
"47293","1","2019-03-14 10:49:06","3","1168","<keras><convolutional-neural-network>","0",""
"47294","1","2019-03-14 10:51:48","1","305","<regression><batch-normalization>","0",""
"47295","1","2019-03-14 11:04:05","1","3081","<machine-learning><neural-network><categorical-data><word-embeddings>","2",""
"47296","1","2019-03-14 11:15:10","2","581","<python><tensorflow><object-detection>","0",""
"47297","1","2019-03-14 11:34:50","1","43","<python><bayesian><scipy><probabilistic-programming>","0",""
"47298","1","2019-03-14 11:35:36","1","37","<time-series><rnn>","1",""
"47299","2","2019-03-14 12:25:02","1","","","",""
"47301","2","2019-03-14 12:44:21","0","","","",""
"47302","1","2019-03-14 12:46:50","10","15760","<machine-learning><computer-vision><convolution><opencv><image-preprocessing>","2",""
"47303","2","2019-03-14 12:51:16","0","","","",""
"47305","2","2019-03-14 14:24:12","0","","","",""
"47306","2","2019-03-14 14:47:54","3","","","",""
"47308","2","2019-03-14 15:37:49","2","","","",""
"47309","1","2019-03-14 16:00:30","1","66","<decision-trees>","1",""
"47310","1","2019-03-14 16:50:13","1","246","<neural-network><scikit-learn><mlp>","1",""
"47312","1","2019-03-14 17:16:45","3","2687","<machine-learning><keras>","1",""
"47313","1","2019-03-14 17:57:16","3","295","<deep-learning><keras><lstm><cnn>","0",""
"47315","2","2019-03-14 19:52:02","2","","","",""
"47316","1","2019-03-14 20:23:12","4","119","<machine-learning><project-planning>","1",""
"47317","1","2019-03-14 21:04:14","1","35","<bigdata><self-study>","0",""
"47318","1","2019-03-14 21:10:29","1","242","<keras><tensorflow><convolution><gan><regularization>","0",""
"47320","1","2019-03-15 00:58:32","1","57","<nlp>","0",""
"47321","1","2019-03-15 03:19:05","1","28","<sentiment-analysis>","0",""
"47322","5","2019-03-15 04:11:37","0","","","",""
"47323","4","2019-03-15 04:11:37","0","","","",""
"47324","1","2019-03-15 06:30:31","1","1417","<dimensionality-reduction>","3",""
"47325","2","2019-03-15 06:37:56","4","","","",""
"47326","2","2019-03-15 06:55:12","0","","","",""
"47327","2","2019-03-15 06:59:21","0","","","",""
"47328","1","2019-03-15 07:34:16","7","16170","<deep-learning><cnn><convolution><pytorch>","1",""
"47329","2","2019-03-15 07:49:00","2","","","",""
"47330","1","2019-03-15 08:36:25","2","378","<machine-learning><data-mining><activation-function>","1",""
"47331","2","2019-03-15 08:46:18","3","","","",""
"47332","2","2019-03-15 08:56:38","4","","","",""
"47334","1","2019-03-15 10:12:11","0","70","<time-series><predictive-modeling>","2",""
"47335","1","2019-03-15 11:37:24","3","714","<deep-learning><tensorflow><reinforcement-learning><dqn><deepmind>","0",""
"47336","1","2019-03-15 11:54:01","3","4241","<machine-learning><neural-network><deep-learning><keras><activation-function>","1",""
"47337","1","2019-03-15 11:59:12","1","1016","<machine-learning><clustering><k-means><unsupervised-learning><weka>","1",""
"47338","2","2019-03-15 12:01:15","4","","","",""
"47339","1","2019-03-15 12:18:44","2","289","<machine-learning><data-mining><metric>","3",""
"47340","2","2019-03-15 12:36:02","1","","","",""
"47341","1","2019-03-15 12:40:38","1","328","<machine-learning-model>","1",""
"47342","2","2019-03-15 12:45:14","1","","","",""
"47343","2","2019-03-15 13:03:14","3","","","",""
"47344","2","2019-03-15 13:13:35","2","","","",""
"47345","1","2019-03-15 13:21:04","1","86","<machine-learning><scikit-learn><regression><linear-regression><recommender-system>","2",""
"47346","2","2019-03-15 13:24:47","1","","","",""
"47347","2","2019-03-15 13:31:33","1","","","",""
"47348","1","2019-03-15 13:34:39","1","58","<machine-learning><supervised-learning><data-science-model><model-selection><bioinformatics>","0",""
"47349","1","2019-03-15 13:56:20","1","37","<data-cleaning><anomaly-detection>","0",""
"47350","2","2019-03-15 14:11:51","1","","","",""
"47351","2","2019-03-15 14:12:00","0","","","",""
"47352","1","2019-03-15 14:23:24","1","35","<machine-learning><deep-learning>","0",""
"47353","1","2019-03-15 14:41:59","1","136","<classification><word2vec><gensim>","0",""
"47355","1","2019-03-15 15:03:21","2","991","<regression><linear-regression>","1",""
"47356","1","2019-03-15 15:04:21","2","314","<dataset>","1",""
"47357","1","2019-03-15 15:04:56","0","215","<image-preprocessing>","1",""
"47358","2","2019-03-15 15:28:36","1","","","",""
"47359","2","2019-03-15 15:34:30","0","","","",""
"47360","2","2019-03-15 15:52:16","2","","","",""
"47361","2","2019-03-15 16:02:18","1","","","",""
"47362","1","2019-03-15 16:03:06","0","602","<machine-learning><neural-network><deep-learning><lstm><loss-function>","1",""
"47363","1","2019-03-15 16:14:12","2","300","<python><pandas>","1",""
"47364","2","2019-03-15 16:18:44","1","","","",""
"47365","2","2019-03-15 16:19:04","2","","","",""
"47366","1","2019-03-15 16:22:12","1","33","<pandas>","1",""
"76828","1","2020-06-29 05:01:57","1","950","<pandas>","1",""
"76829","2","2020-06-29 05:32:28","3","","","",""
"76831","2","2020-06-29 05:51:45","13","","","",""
"76832","2","2020-06-29 06:14:47","1","","","",""
"76833","1","2020-06-29 06:54:03","0","94","<reinforcement-learning>","1",""
"76834","2","2020-06-29 06:58:48","7","","","",""
"76835","2","2020-06-29 08:04:35","3","","","",""
"76836","1","2020-06-29 08:43:59","5","237","<r><visualization>","2",""
"76838","2","2020-06-29 08:53:51","2","","","",""
"76839","2","2020-06-29 09:10:08","1","","","",""
"76840","2","2020-06-29 09:20:51","2","","","",""
"76841","2","2020-06-29 09:25:44","33","","","",""
"76843","2","2020-06-29 09:59:56","1","","","",""
"76844","1","2020-06-29 10:09:00","1","223","<statistics><naive-bayes-classifier>","1",""
"76846","2","2020-06-29 10:21:08","0","","","",""
"76847","1","2020-06-29 11:00:23","5","484","<predictive-modeling><statistics><algorithms><ensemble-modeling>","2",""
"76849","2","2020-06-29 13:03:11","0","","","",""
"76850","2","2020-06-29 13:22:41","3","","","",""
"76852","1","2020-06-29 14:12:51","0","42","<nlp><interpretation>","0",""
"76854","1","2020-06-29 15:12:26","1","35","<r><pca><dimensionality-reduction><exploratory-factor-analysis>","0","0"
"76855","1","2020-06-29 15:14:58","2","219","<python><pandas><statsmodels><data-indexing-techniques>","0",""
